index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,dup,cards
175,1,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,1376,0,0,0,Drivers,2.0,2.0,1.0,29.328767123287673,0,1
176,0,1,0,0,12.660334266993964,State servant,Higher education,Married,House / apartment,9957,1,0,0,Managers,2.0,26.0,2.0,49.15068493150685,1,2
177,0,0,0,0,11.9671934355799,Commercial associate,Higher education,Single / not married,Rented apartment,1415,0,0,0,Laborers,1.0,22.0,1.0,32.28767123287671,1,2
178,1,0,0,0,11.744053058823512,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,12.0,2.0,55.583561643835615,0,1
179,1,1,1,0,12.660334266993964,Commercial associate,Secondary / secondary special,Married,Rented apartment,2026,0,0,0,Drivers,2.0,19.0,2.0,46.54794520547945,1,8
180,0,1,1,0,13.487009268766158,Commercial associate,Higher education,Separated,House / apartment,4814,1,1,0,Managers,1.0,58.0,2.0,56.961643835616435,1,8
181,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,5.0,0.0,56.76164383561644,0,1
182,0,0,1,2,11.119912506051302,Working,Higher education,Married,House / apartment,961,1,0,0,Core staff,4.0,12.0,0.0,28.167123287671235,0,1
183,0,0,1,0,11.9671934355799,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,42.0,1.0,62.632876712328766,1,6
184,1,1,0,0,12.32386457003594,Working,Secondary / secondary special,Married,Office apartment,995,0,0,1,Drivers,2.0,46.0,2.0,41.347945205479455,1,3
185,0,0,1,0,12.100723240921731,Working,Lower secondary,Widow,House / apartment,2227,1,1,0,Cleaning staff,1.0,49.0,2.0,46.035616438356165,1,4
186,0,1,1,0,12.283042945882695,Working,Higher education,Married,House / apartment,1809,0,0,0,Secretaries,2.0,10.0,2.0,50.76438356164383,1,2
187,0,1,1,1,11.9671934355799,Commercial associate,Secondary / secondary special,Married,House / apartment,4239,0,0,0,Laborers,3.0,4.0,1.0,37.89041095890411,1,4
188,0,0,0,0,11.630726278246367,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,26.0,0.0,54.868493150684934,1,3
189,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,4574,0,0,0,Laborers,2.0,44.0,2.0,45.40547945205479,1,6
190,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,Unemployed,1.0,13.0,0.0,63.73150684931507,1,10
191,0,0,0,0,11.707686002532611,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,28.0,2.0,58.38356164383562,0,1
192,0,0,1,0,11.813044872125642,Working,Higher education,Married,House / apartment,1628,0,0,0,Laborers,2.0,14.0,2.0,36.43561643835616,1,10
193,1,1,0,0,12.218505042023168,Commercial associate,Secondary / secondary special,Married,House / apartment,2574,0,0,0,Security staff,2.0,22.0,0.0,44.44931506849315,1,4
194,1,1,0,1,12.437192302970002,State servant,Higher education,Married,House / apartment,1650,1,1,0,High skill tech staff,3.0,19.0,1.0,34.2,1,5
195,0,0,1,0,12.218505042023168,Working,Secondary / secondary special,Civil marriage,House / apartment,552,0,0,0,Laborers,2.0,5.0,2.0,30.084931506849315,1,2
196,1,1,1,0,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,2289,0,0,0,Managers,2.0,36.0,2.0,27.09315068493151,0,1
197,1,0,1,1,12.793864865972417,Working,Secondary / secondary special,Civil marriage,House / apartment,2554,0,0,0,Sales staff,3.0,49.0,2.0,31.572602739726026,1,7
198,0,0,1,2,12.32386457003594,State servant,Secondary / secondary special,Married,House / apartment,5394,1,0,0,Medicine staff,4.0,26.0,1.0,35.827397260273976,1,2
199,0,0,1,2,12.793864865972417,Working,Secondary / secondary special,Married,House / apartment,658,0,1,0,Sales staff,4.0,11.0,2.0,43.320547945205476,1,4
200,1,1,1,0,12.218505042023168,Working,Higher education,Married,House / apartment,1953,0,0,0,Managers,2.0,3.0,1.0,40.12602739726027,1,3
201,0,1,1,0,12.32386457003594,Working,Higher education,Married,House / apartment,3717,0,0,0,Core staff,2.0,10.0,1.0,33.75890410958904,1,20
202,0,0,0,0,11.813044872125642,Working,Higher education,Married,House / apartment,4447,1,0,0,Core staff,2.0,8.0,1.0,38.863013698630134,1,3
203,1,1,1,0,12.793864865972417,Commercial associate,Secondary / secondary special,Married,House / apartment,4031,0,1,0,Laborers,2.0,41.0,2.0,31.816438356164383,1,4
204,1,0,0,0,12.854489160993227,Working,Secondary / secondary special,Married,Municipal apartment,1207,1,1,0,Managers,2.0,46.0,1.0,47.271232876712325,0,1
205,0,0,1,0,12.049430531322834,Working,Secondary / secondary special,Single / not married,Rented apartment,673,0,0,0,Laborers,1.0,28.0,2.0,46.40547945205479,1,7
206,1,0,0,0,12.58622678323751,State servant,Secondary / secondary special,Married,House / apartment,2745,1,1,0,Core staff,2.0,48.0,1.0,31.136986301369863,1,2
207,0,1,0,0,11.877582467350576,Working,Secondary / secondary special,Widow,House / apartment,1345,0,0,0,HR staff,1.0,6.0,2.0,39.47123287671233,1,14
208,0,0,0,2,11.630726278246367,State servant,Higher education,Married,House / apartment,2721,0,0,1,Core staff,4.0,3.0,0.0,31.791780821917808,0,1
209,0,0,1,0,11.302229124707774,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,18.0,2.0,58.583561643835615,1,5
210,0,1,1,1,12.32386457003594,Working,Higher education,Separated,House / apartment,1672,0,0,0,Core staff,2.0,0.0,1.0,40.59178082191781,1,12
211,0,0,1,0,12.660334266993964,Commercial associate,Higher education,Separated,House / apartment,2380,1,1,0,Accountants,1.0,52.0,2.0,48.635616438356166,1,8
212,1,1,1,1,12.965714245710581,Working,Higher education,Married,House / apartment,354,0,0,0,Managers,3.0,3.0,1.0,41.32876712328767,1,8
213,0,0,0,0,11.274058953190782,Working,Secondary / secondary special,Married,With parents,2045,1,0,0,Security staff,2.0,13.0,2.0,33.16164383561644,1,2
214,0,0,0,0,11.119912506051302,Pensioner,Higher education,Widow,House / apartment,0,0,0,0,Unemployed,1.0,30.0,0.0,65.97534246575343,1,2
215,0,0,1,0,11.707686002532611,Working,Secondary / secondary special,Married,House / apartment,2011,0,0,0,Laborers,2.0,13.0,2.0,60.4,1,4
216,0,0,0,0,11.877582467350576,Working,Secondary / secondary special,Single / not married,House / apartment,7310,1,1,0,Core staff,1.0,42.0,2.0,46.295890410958904,1,6
217,0,0,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,45.0,1.0,61.04931506849315,1,3
218,0,0,0,0,11.456376277279043,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,41.0,0.0,58.93972602739726,1,3
219,0,1,0,0,13.240149968609947,Working,Higher education,Married,House / apartment,2836,1,0,0,Managers,2.0,12.0,0.0,40.14794520547945,1,10
220,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,32.0,1.0,60.25205479452055,0,1
221,0,0,0,1,11.184449175390174,Commercial associate,Higher education,Married,House / apartment,1925,0,0,1,Accountants,3.0,43.0,2.0,38.83013698630137,0,1
222,1,0,1,0,11.877582467350576,Working,Secondary / secondary special,Civil marriage,House / apartment,1830,0,0,0,Security staff,2.0,11.0,2.0,46.51780821917808,1,3
223,0,1,0,0,12.218505042023168,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1128,0,1,0,Accountants,2.0,17.0,2.0,58.29041095890411,1,2
224,0,0,0,0,12.506184645360484,Working,Higher education,Married,House / apartment,5792,1,1,0,Managers,2.0,28.0,2.0,48.14520547945205,1,5
225,1,1,0,1,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,4491,0,0,0,Laborers,3.0,12.0,1.0,31.5013698630137,1,7
226,0,1,1,2,12.660334266993964,Commercial associate,Higher education,Married,With parents,1327,0,0,0,Managers,4.0,50.0,2.0,34.57808219178082,1,8
227,1,1,1,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,3246,0,0,0,Drivers,2.0,49.0,1.0,53.602739726027394,1,6
228,1,0,1,0,12.58622678323751,Commercial associate,Higher education,Single / not married,Rented apartment,1221,0,1,0,Sales staff,1.0,7.0,0.0,27.36986301369863,1,7
229,0,0,1,0,11.407587171287714,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,51.0,2.0,58.465753424657535,1,2
230,0,0,0,0,11.54734621517236,Working,Secondary / secondary special,Married,House / apartment,11062,1,0,0,Medicine staff,2.0,37.0,2.0,48.676712328767124,1,2
231,0,1,0,0,11.119912506051302,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,19.0,2.0,62.983561643835614,0,1
232,0,1,1,0,12.32386457003594,Working,Higher education,Civil marriage,House / apartment,492,0,0,0,Sales staff,2.0,17.0,0.0,30.32054794520548,1,5
233,1,1,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,7679,0,0,0,Laborers,2.0,27.0,1.0,44.04383561643836,1,2
234,1,1,1,0,13.017007306181071,Commercial associate,Secondary / secondary special,Married,House / apartment,923,0,1,1,Drivers,2.0,59.0,1.0,50.18630136986302,1,4
235,1,0,1,0,12.419173941766314,Commercial associate,Higher education,Civil marriage,House / apartment,401,0,0,0,Core staff,2.0,11.0,1.0,43.821917808219176,1,6
236,1,1,0,0,12.419173941766314,Commercial associate,Secondary / secondary special,Married,House / apartment,1321,0,0,0,Drivers,2.0,20.0,1.0,47.821917808219176,1,2
237,0,0,0,0,11.630726278246367,State servant,Secondary / secondary special,Married,House / apartment,6649,1,1,0,Core staff,2.0,27.0,2.0,38.94794520547945,1,2
238,1,0,0,0,12.32386457003594,Working,Secondary / secondary special,Married,House / apartment,158,1,0,0,Laborers,2.0,29.0,2.0,42.83287671232877,1,3
239,0,1,1,1,12.506184645360484,Working,Higher education,Separated,House / apartment,140,0,1,1,Sales staff,2.0,37.0,2.0,38.4986301369863,1,4
240,1,1,0,0,12.854489160993227,State servant,Higher education,Married,Office apartment,4174,0,0,0,IT staff,2.0,3.0,1.0,32.76712328767123,1,3
241,1,0,0,2,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,3141,0,1,0,Laborers,4.0,18.0,1.0,34.8027397260274,0,1
242,0,0,0,2,12.100723240921731,Commercial associate,Secondary / secondary special,Married,House / apartment,1353,1,0,0,Accountants,4.0,6.0,2.0,37.78356164383562,1,3
243,0,0,1,0,11.630726278246367,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,762,0,0,0,Sales staff,1.0,13.0,2.0,43.56986301369863,1,4
244,1,0,0,1,11.502895330932871,Working,Secondary / secondary special,Single / not married,House / apartment,5239,0,0,0,Laborers,2.0,1.0,1.0,48.97534246575343,1,5
245,0,1,1,1,11.9671934355799,State servant,Secondary / secondary special,Married,House / apartment,3380,0,0,0,Laborers,3.0,23.0,0.0,37.83835616438356,1,6
246,0,1,1,0,12.218505042023168,Working,Higher education,Married,House / apartment,7514,0,0,0,Accountants,2.0,43.0,1.0,55.293150684931504,1,2
247,0,0,1,0,11.407587171287714,Working,Secondary / secondary special,Married,House / apartment,3021,0,0,1,Cleaning staff,2.0,28.0,2.0,50.61369863013699,1,2
248,1,1,1,2,11.9671934355799,Commercial associate,Higher education,Married,With parents,626,0,0,0,Drivers,4.0,47.0,2.0,38.88219178082192,1,9
249,1,0,0,0,12.100723240921731,Working,Higher education,Married,House / apartment,1063,0,0,0,Core staff,2.0,43.0,1.0,41.01917808219178,1,2
250,1,0,1,1,12.100723240921731,Commercial associate,Secondary / secondary special,Married,Municipal apartment,2267,0,0,0,High skill tech staff,3.0,11.0,1.0,34.59452054794521,1,2
251,0,0,0,0,12.218505042023168,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,14.0,2.0,56.342465753424655,1,3
252,0,1,0,1,11.407587171287714,Working,Incomplete higher,Married,Rented apartment,3480,0,0,0,Laborers,3.0,6.0,1.0,33.92602739726028,1,3
253,0,0,1,0,12.32386457003594,Commercial associate,Higher education,Single / not married,House / apartment,6835,1,1,0,Core staff,1.0,22.0,2.0,54.18356164383562,1,3
254,0,1,1,0,11.744053058823512,Commercial associate,Secondary / secondary special,Married,House / apartment,734,0,0,0,Core staff,2.0,32.0,2.0,28.224657534246575,1,12
255,0,0,1,1,12.100723240921731,State servant,Higher education,Married,House / apartment,3485,0,0,1,High skill tech staff,3.0,5.0,1.0,30.052054794520547,1,5
256,0,0,1,2,12.793864865972417,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3560,0,0,0,Sales staff,3.0,25.0,2.0,37.1945205479452,1,5
257,0,0,1,0,11.9671934355799,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,17.0,1.0,65.13424657534246,1,6
258,0,0,1,0,12.660334266993964,Working,Secondary / secondary special,Separated,House / apartment,3291,0,0,0,Laborers,1.0,18.0,0.0,41.797260273972604,1,12
259,0,1,1,1,12.506184645360484,Working,Secondary / secondary special,Married,House / apartment,4596,0,0,0,Laborers,3.0,46.0,2.0,39.75890410958904,1,4
260,0,0,1,1,12.100723240921731,Working,Higher education,Civil marriage,House / apartment,1882,0,0,0,Sales staff,3.0,41.0,1.0,37.71780821917808,1,8
261,0,0,1,2,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,6586,1,0,0,Core staff,4.0,18.0,2.0,36.605479452054794,1,5
262,1,0,0,0,12.100723240921731,Commercial associate,Incomplete higher,Married,House / apartment,2326,0,0,0,Drivers,2.0,46.0,2.0,30.747945205479454,1,5
263,0,0,0,1,12.100723240921731,Working,Incomplete higher,Married,With parents,2665,0,0,0,Sales staff,3.0,38.0,2.0,27.153424657534245,1,2
264,0,0,0,0,11.302229124707774,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,33.0,2.0,62.441095890410956,1,3
265,0,0,0,0,11.119912506051302,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1346,0,0,0,High skill tech staff,2.0,10.0,0.0,25.542465753424658,1,4
266,0,0,1,0,12.382132975019607,Working,Higher education,Married,House / apartment,2971,1,1,0,Sales staff,2.0,12.0,2.0,56.21095890410959,1,2
267,0,1,1,0,12.218505042023168,Pensioner,Higher education,Widow,House / apartment,0,0,0,1,Unemployed,1.0,39.0,2.0,58.271232876712325,1,2
268,0,0,1,0,13.353478272965852,Working,Higher education,Separated,House / apartment,1539,1,1,0,Accountants,1.0,41.0,2.0,60.276712328767125,1,9
269,0,0,1,0,12.911647284348089,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1963,0,0,0,Sales staff,1.0,25.0,2.0,36.608219178082194,0,1
270,1,1,0,2,11.813044872125642,Working,Higher education,Married,House / apartment,1631,0,0,0,Core staff,4.0,42.0,0.0,34.863013698630134,1,6
271,0,1,0,0,11.630726278246367,Working,Higher education,Married,With parents,1792,1,1,0,Core staff,2.0,11.0,2.0,28.698630136986303,1,13
272,0,0,1,0,11.119912506051302,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,13.0,2.0,62.586301369863016,0,1
273,1,1,0,2,11.813044872125642,Working,Secondary / secondary special,Married,With parents,561,0,0,0,Laborers,4.0,23.0,2.0,45.54794520547945,1,5
274,1,1,1,0,12.125415582512366,State servant,Higher education,Married,House / apartment,169,0,0,0,Managers,2.0,60.0,2.0,38.12602739726027,1,6
275,1,1,0,1,12.72932671520309,State servant,Higher education,Married,House / apartment,3574,0,0,0,Core staff,3.0,2.0,1.0,35.05205479452055,1,4
276,0,0,0,0,11.119912506051302,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,Unemployed,1.0,8.0,2.0,58.94794520547945,1,3
277,1,0,1,1,11.407587171287714,Commercial associate,Secondary / secondary special,Married,With parents,149,0,0,0,Laborers,3.0,20.0,0.0,22.783561643835615,1,2
278,0,0,1,0,12.100723240921731,Working,Higher education,Married,House / apartment,7049,1,0,0,Core staff,2.0,0.0,1.0,38.583561643835615,0,1
279,1,1,1,0,11.630726278246367,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,35.0,1.0,54.75890410958904,1,5
280,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,2685,0,1,0,Cooking staff,2.0,44.0,1.0,61.391780821917806,0,1
281,0,0,1,0,11.245072163263734,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,9.0,2.0,66.6054794520548,1,5
282,1,0,0,0,11.407587171287714,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,5.0,2.0,56.558904109589044,1,2
283,1,1,1,0,12.437192302970002,Commercial associate,Higher education,Married,House / apartment,2682,0,0,0,Drivers,2.0,33.0,2.0,37.797260273972604,1,7
284,1,1,1,0,12.100723240921731,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,0,Unemployed,2.0,22.0,2.0,63.8054794520548,1,9
285,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Widow,House / apartment,4081,1,0,0,Laborers,1.0,3.0,0.0,46.347945205479455,1,2
286,1,0,1,1,13.240149968609947,Working,Incomplete higher,Married,House / apartment,5639,1,1,0,Managers,3.0,35.0,2.0,37.78082191780822,1,20
287,0,0,0,0,11.630726278246367,Commercial associate,Secondary / secondary special,Married,House / apartment,869,0,0,0,Laborers,2.0,16.0,2.0,49.48219178082192,1,2
288,0,0,1,0,12.506184645360484,Working,Secondary / secondary special,Single / not married,House / apartment,923,0,0,0,Core staff,1.0,53.0,2.0,35.4027397260274,1,3
289,1,0,0,3,11.407587171287714,State servant,Secondary / secondary special,Married,House / apartment,727,0,0,1,Core staff,5.0,5.0,2.0,39.30958904109589,1,3
290,0,0,0,2,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,4549,1,1,0,Laborers,4.0,16.0,2.0,34.35890410958904,1,6
291,0,0,0,0,11.9671934355799,State servant,Higher education,Married,House / apartment,801,1,1,0,Core staff,2.0,23.0,2.0,31.747945205479454,1,9
292,0,0,0,0,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,2139,0,1,0,Private service staff,2.0,31.0,0.0,38.90684931506849,1,3
